2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:51		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011987_120237.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:52		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:53		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:54		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:55		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:56		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:57		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:58		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:40:59		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:00		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:01		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:02		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
